movie_title,genre_type
The Smurfs 2,Animation
The Smurfs 2,Comedy
The Smurfs 2,Family
The Smurfs 2,Fantasy
Speed 2: Cruise Control,Action
Speed 2: Cruise Control,Crime
Speed 2: Cruise Control,Romance
Speed 2: Cruise Control,Thriller
Ender's Game,Action
Ender's Game,Sci-Fi
Live Free or Die Hard,Action
Live Free or Die Hard,Adventure
Live Free or Die Hard,Thriller
The Lord of the Rings: The Fellowship of the Ring,Action
The Lord of the Rings: The Fellowship of the Ring,Adventure
The Lord of the Rings: The Fellowship of the Ring,Drama
The Lord of the Rings: The Fellowship of the Ring,Fantasy
Around the World in 80 Days,Action
Around the World in 80 Days,Adventure
Around the World in 80 Days,Comedy
Ali,Biography
Ali,Drama
Ali,Sport
The Cat in the Hat,Adventure
The Cat in the Hat,Comedy
The Cat in the Hat,Family
The Cat in the Hat,Fantasy
"I, Robot",Action
"I, Robot",Mystery
"I, Robot",Sci-Fi
"I, Robot",Thriller
Kingdom of Heaven,Action
Kingdom of Heaven,Adventure
Kingdom of Heaven,Drama
Kingdom of Heaven,History
Kingdom of Heaven,War
Stuart Little,Adventure
Stuart Little,Comedy
Stuart Little,Family
Stuart Little,Fantasy
The Princess and the Frog,Animation
The Princess and the Frog,Family
The Princess and the Frog,Fantasy
The Princess and the Frog,Musical
The Princess and the Frog,Romance
The Martian,Adventure
The Martian,Drama
The Martian,Sci-Fi
The Island,Action
The Island,Adventure
The Island,Romance
The Island,Sci-Fi
The Island,Thriller
Town & Country,Comedy
Town & Country,Romance
Gone in Sixty Seconds,Action
Gone in Sixty Seconds,Crime
Gone in Sixty Seconds,Thriller
Gladiator,Action
Gladiator,Drama
Gladiator,Romance
Minority Report,Action
Minority Report,Mystery
Minority Report,Sci-Fi
Minority Report,Thriller
Harry Potter and the Chamber of Secrets,Adventure
Harry Potter and the Chamber of Secrets,Family
Harry Potter and the Chamber of Secrets,Fantasy
Harry Potter and the Chamber of Secrets,Mystery
Casino Royale,Action
Casino Royale,Adventure
Casino Royale,Thriller
Planet of the Apes,Action
Planet of the Apes,Adventure
Planet of the Apes,Sci-Fi
Planet of the Apes,Thriller
Terminator 2: Judgment Day,Action
Terminator 2: Judgment Day,Sci-Fi
Public Enemies,Biography
Public Enemies,Crime
Public Enemies,Drama
Public Enemies,History
Public Enemies,Romance
American Gangster,Biography
American Gangster,Crime
American Gangster,Drama
True Lies,Action
True Lies,Comedy
True Lies,Thriller
The Taking of Pelham 1 2 3,Action
The Taking of Pelham 1 2 3,Crime
The Taking of Pelham 1 2 3,Thriller
Little Fockers,Comedy
Little Fockers,Romance
The Other Guys,Action
The Other Guys,Comedy
The Other Guys,Crime
Eraser,Action
Eraser,Drama
Eraser,Mystery
Eraser,Thriller
Django Unchained,Drama
Django Unchained,Western
The Hunchback of Notre Dame,Animation
The Hunchback of Notre Dame,Drama
The Hunchback of Notre Dame,Family
The Hunchback of Notre Dame,Musical
The Hunchback of Notre Dame,Romance
The Emperor's New Groove,Adventure
The Emperor's New Groove,Animation
The Emperor's New Groove,Comedy
The Emperor's New Groove,Family
The Emperor's New Groove,Fantasy
The Expendables 2,Action
The Expendables 2,Adventure
The Expendables 2,Thriller
National Treasure,Action
National Treasure,Adventure
National Treasure,Comedy
National Treasure,Family
National Treasure,Mystery
Eragon,Action
Eragon,Adventure
Eragon,Family
Eragon,Fantasy
Where the Wild Things Are,Adventure
Where the Wild Things Are,Drama
Where the Wild Things Are,Family
Where the Wild Things Are,Fantasy
Epic,Adventure
Epic,Animation
Epic,Family
Epic,Fantasy
The Tourist,Action
The Tourist,Romance
The Tourist,Thriller
End of Days,Action
End of Days,Fantasy
End of Days,Horror
End of Days,Mystery
Blood Diamond,Adventure
Blood Diamond,Drama
Blood Diamond,Thriller
The Wolf of Wall Street,Biography
The Wolf of Wall Street,Comedy
The Wolf of Wall Street,Crime
The Wolf of Wall Street,Drama
Batman Forever,Action
Batman Forever,Adventure
Batman Forever,Fantasy
Starship Troopers,Action
Starship Troopers,Sci-Fi
Starship Troopers,War
Cloud Atlas,Drama
Cloud Atlas,Sci-Fi
Legend of the Guardians: The Owls of Ga'Hoole,Action
Legend of the Guardians: The Owls of Ga'Hoole,Adventure
Legend of the Guardians: The Owls of Ga'Hoole,Animation
Legend of the Guardians: The Owls of Ga'Hoole,Family
Legend of the Guardians: The Owls of Ga'Hoole,Fantasy
Catwoman,Action
Catwoman,Crime
Catwoman,Fantasy
Catwoman,Romance
Catwoman,Thriller
Hercules,Action
Hercules,Adventure
Treasure Planet,Adventure
Treasure Planet,Animation
Treasure Planet,Family
Treasure Planet,Sci-Fi
Land of the Lost,Adventure
Land of the Lost,Comedy
Land of the Lost,Sci-Fi
The Expendables 3,Action
The Expendables 3,Adventure
The Expendables 3,Thriller
Point Break,Action
Point Break,Crime
Point Break,Sport
Point Break,Thriller
Son of the Mask,Comedy
Son of the Mask,Family
Son of the Mask,Fantasy
In the Heart of the Sea,Action
In the Heart of the Sea,Adventure
In the Heart of the Sea,Biography
In the Heart of the Sea,Drama
In the Heart of the Sea,History
In the Heart of the Sea,Thriller
The Adventures of Pluto Nash,Action
The Adventures of Pluto Nash,Comedy
The Adventures of Pluto Nash,Sci-Fi
Green Zone,Action
Green Zone,Drama
Green Zone,Thriller
Green Zone,War
The Peanuts Movie,Adventure
The Peanuts Movie,Animation
The Peanuts Movie,Comedy
The Peanuts Movie,Family
The Spanish Prisoner,Drama
The Spanish Prisoner,Mystery
The Spanish Prisoner,Thriller
The Mummy Returns,Action
The Mummy Returns,Adventure
The Mummy Returns,Fantasy
The Mummy Returns,Thriller
Gangs of New York,Crime
Gangs of New York,Drama
The Flowers of War,Drama
The Flowers of War,History
The Flowers of War,Romance
The Flowers of War,War
Surf's Up,Animation
Surf's Up,Comedy
Surf's Up,Family
Surf's Up,Sport
The Stepford Wives,Comedy
The Stepford Wives,Sci-Fi
The Stepford Wives,Thriller
Black Hawk Down,Drama
Black Hawk Down,History
Black Hawk Down,War
The Campaign,Comedy
The Fifth Element,Action
The Fifth Element,Adventure
The Fifth Element,Sci-Fi
Sex and the City 2,Comedy
Sex and the City 2,Drama
Sex and the City 2,Romance
The Road to El Dorado,Adventure
The Road to El Dorado,Animation
The Road to El Dorado,Comedy
The Road to El Dorado,Family
The Road to El Dorado,Romance
Ice Age: Continental Drift,Adventure
Ice Age: Continental Drift,Animation
Ice Age: Continental Drift,Comedy
Ice Age: Continental Drift,Family
Cinderella,Drama
Cinderella,Family
Cinderella,Fantasy
Cinderella,Romance
The Lovely Bones,Drama
The Lovely Bones,Fantasy
The Lovely Bones,Thriller
Finding Nemo,Adventure
Finding Nemo,Animation
Finding Nemo,Comedy
Finding Nemo,Family
The Lord of the Rings: The Return of the King,Action
The Lord of the Rings: The Return of the King,Adventure
The Lord of the Rings: The Return of the King,Drama
The Lord of the Rings: The Return of the King,Fantasy
The Lord of the Rings: The Two Towers,Action
The Lord of the Rings: The Two Towers,Adventure
The Lord of the Rings: The Two Towers,Drama
The Lord of the Rings: The Two Towers,Fantasy
Seventh Son,Action
Seventh Son,Adventure
Seventh Son,Fantasy
Lara Croft: Tomb Raider,Action
Lara Croft: Tomb Raider,Adventure
Lara Croft: Tomb Raider,Fantasy
Lara Croft: Tomb Raider,Thriller
Transcendence,Drama
Transcendence,Mystery
Transcendence,Romance
Transcendence,Sci-Fi
Transcendence,Thriller
Jurassic Park III,Action
Jurassic Park III,Adventure
Jurassic Park III,Sci-Fi
Jurassic Park III,Thriller
Rise of the Planet of the Apes,Action
Rise of the Planet of the Apes,Drama
Rise of the Planet of the Apes,Sci-Fi
Rise of the Planet of the Apes,Thriller
The Spiderwick Chronicles,Adventure
The Spiderwick Chronicles,Family
The Spiderwick Chronicles,Fantasy
A Good Day to Die Hard,Action
A Good Day to Die Hard,Thriller
The Alamo,Drama
The Alamo,History
The Alamo,War
The Alamo,Western
The Incredibles,Action
The Incredibles,Adventure
The Incredibles,Animation
The Incredibles,Family
Cutthroat Island,Action
Cutthroat Island,Adventure
Cutthroat Island,Comedy
Percy Jackson & the Olympians: The Lightning Thief,Adventure
Percy Jackson & the Olympians: The Lightning Thief,Family
Percy Jackson & the Olympians: The Lightning Thief,Fantasy
Men in Black,Adventure
Men in Black,Comedy
Men in Black,Family
Men in Black,Mystery
Men in Black,Sci-Fi
Toy Story 2,Adventure
Toy Story 2,Animation
Toy Story 2,Comedy
Toy Story 2,Family
Toy Story 2,Fantasy
Unstoppable,Action
Unstoppable,Thriller
Rush Hour 2,Action
Rush Hour 2,Comedy
Rush Hour 2,Crime
Rush Hour 2,Thriller
What Lies Beneath,Drama
What Lies Beneath,Fantasy
What Lies Beneath,Horror
What Lies Beneath,Mystery
What Lies Beneath,Thriller
Cloudy with a Chance of Meatballs,Animation
Cloudy with a Chance of Meatballs,Comedy
Cloudy with a Chance of Meatballs,Family
Cloudy with a Chance of Meatballs,Sci-Fi
Ice Age: Dawn of the Dinosaurs,Action
Ice Age: Dawn of the Dinosaurs,Adventure
Ice Age: Dawn of the Dinosaurs,Animation
Ice Age: Dawn of the Dinosaurs,Comedy
Ice Age: Dawn of the Dinosaurs,Family
The Secret Life of Walter Mitty,Adventure
The Secret Life of Walter Mitty,Comedy
The Secret Life of Walter Mitty,Drama
The Secret Life of Walter Mitty,Fantasy
The Secret Life of Walter Mitty,Romance
Charlie's Angels,Action
Charlie's Angels,Adventure
Charlie's Angels,Comedy
Charlie's Angels,Crime
Charlie's Angels,Thriller
The Departed,Crime
The Departed,Drama
The Departed,Thriller
Mulan,Adventure
Mulan,Animation
Mulan,Family
Mulan,Fantasy
Mulan,Musical
Mulan,War
Tropic Thunder,Action
Tropic Thunder,Comedy
The Girl with the Dragon Tattoo,Crime
The Girl with the Dragon Tattoo,Drama
The Girl with the Dragon Tattoo,Mystery
The Girl with the Dragon Tattoo,Thriller
Die Hard with a Vengeance,Action
Die Hard with a Vengeance,Adventure
Die Hard with a Vengeance,Thriller
Sherlock Holmes,Action
Sherlock Holmes,Adventure
Sherlock Holmes,Crime
Sherlock Holmes,Mystery
Sherlock Holmes,Thriller
Ben-Hur,Adventure
Ben-Hur,Drama
Ben-Hur,History
Atlantis: The Lost Empire,Action
Atlantis: The Lost Empire,Adventure
Atlantis: The Lost Empire,Animation
Atlantis: The Lost Empire,Family
Atlantis: The Lost Empire,Fantasy
Atlantis: The Lost Empire,Sci-Fi
Alvin and the Chipmunks: The Road Chip,Adventure
Alvin and the Chipmunks: The Road Chip,Animation
Alvin and the Chipmunks: The Road Chip,Comedy
Alvin and the Chipmunks: The Road Chip,Family
Alvin and the Chipmunks: The Road Chip,Fantasy
Alvin and the Chipmunks: The Road Chip,Music
Valkyrie,Drama
Valkyrie,History
Valkyrie,Thriller
Valkyrie,War
You Don't Mess with the Zohan,Action
You Don't Mess with the Zohan,Comedy
Pixels,Action
Pixels,Animation
Pixels,Comedy
Pixels,Sci-Fi
A.I. Artificial Intelligence,Adventure
A.I. Artificial Intelligence,Drama
A.I. Artificial Intelligence,Sci-Fi
The Haunted Mansion,Comedy
The Haunted Mansion,Family
The Haunted Mansion,Fantasy
The Haunted Mansion,Horror
The Haunted Mansion,Mystery
Contact,Drama
Contact,Mystery
Contact,Sci-Fi
Contact,Thriller
Hollow Man,Action
Hollow Man,Horror
Hollow Man,Sci-Fi
Hollow Man,Thriller
The Interpreter,Crime
The Interpreter,Mystery
The Interpreter,Thriller
Percy Jackson: Sea of Monsters,Adventure
Percy Jackson: Sea of Monsters,Family
Percy Jackson: Sea of Monsters,Fantasy
Lara Croft Tomb Raider: The Cradle of Life,Action
Lara Croft Tomb Raider: The Cradle of Life,Adventure
Lara Croft Tomb Raider: The Cradle of Life,Fantasy
Now You See Me 2,Action
Now You See Me 2,Adventure
Now You See Me 2,Comedy
Now You See Me 2,Crime
Now You See Me 2,Mystery
Now You See Me 2,Thriller
The Saint,Action
The Saint,Adventure
The Saint,Romance
The Saint,Sci-Fi
The Saint,Thriller
Spy Game,Action
Spy Game,Crime
Spy Game,Thriller
Mission to Mars,Adventure
Mission to Mars,Sci-Fi
Mission to Mars,Thriller
Rio,Adventure
Rio,Animation
Rio,Comedy
Rio,Family
Rio,Musical
Bicentennial Man,Comedy
Bicentennial Man,Drama
Bicentennial Man,Sci-Fi
Volcano,Action
Volcano,Drama
Volcano,Sci-Fi
Volcano,Thriller
The Devil's Own,Action
The Devil's Own,Crime
The Devil's Own,Drama
The Devil's Own,Thriller
K-19: The Widowmaker,Drama
K-19: The Widowmaker,History
K-19: The Widowmaker,Thriller
K-19: The Widowmaker,War
Conan the Barbarian,Adventure
Conan the Barbarian,Fantasy
Cinderella Man,Biography
Cinderella Man,Drama
Cinderella Man,Sport
The Nutcracker in 3D,Action
The Nutcracker in 3D,Family
The Nutcracker in 3D,Fantasy
The Nutcracker in 3D,Musical
Seabiscuit,Drama
Seabiscuit,History
Seabiscuit,Sport
Twister,Action
Twister,Adventure
Twister,Drama
Twister,Thriller
Cast Away,Adventure
Cast Away,Drama
Cast Away,Romance
Happy Feet,Animation
Happy Feet,Comedy
Happy Feet,Family
Happy Feet,Music
Happy Feet,Romance
The Bourne Supremacy,Action
The Bourne Supremacy,Mystery
The Bourne Supremacy,Thriller
Air Force One,Action
Air Force One,Adventure
Air Force One,Drama
Air Force One,Thriller
Ocean's Eleven,Crime
Ocean's Eleven,Thriller
The Three Musketeers,Action
The Three Musketeers,Adventure
The Three Musketeers,Romance
Hotel Transylvania,Animation
Hotel Transylvania,Comedy
Hotel Transylvania,Family
Hotel Transylvania,Fantasy
Enchanted,Animation
Enchanted,Comedy
Enchanted,Family
Enchanted,Fantasy
Enchanted,Musical
Enchanted,Romance
Safe House,Action
Safe House,Crime
Safe House,Mystery
Safe House,Thriller
102 Dalmatians,Adventure
102 Dalmatians,Comedy
102 Dalmatians,Family
Tower Heist,Action
Tower Heist,Comedy
Tower Heist,Crime
The Holiday,Comedy
The Holiday,Romance
Enemy of the State,Action
Enemy of the State,Crime
Enemy of the State,Drama
Enemy of the State,Mystery
Enemy of the State,Thriller
It's Complicated,Comedy
It's Complicated,Drama
It's Complicated,Romance
Ocean's Thirteen,Crime
Ocean's Thirteen,Thriller
Open Season,Adventure
Open Season,Animation
Open Season,Comedy
Open Season,Family
Divergent,Adventure
Divergent,Mystery
Divergent,Sci-Fi
Enemy at the Gates,Drama
Enemy at the Gates,History
Enemy at the Gates,War
The Rundown,Action
The Rundown,Adventure
The Rundown,Comedy
The Rundown,Thriller
Last Action Hero,Action
Last Action Hero,Adventure
Last Action Hero,Comedy
Last Action Hero,Fantasy
Memoirs of a Geisha,Drama
Memoirs of a Geisha,Romance
The Fast and the Furious: Tokyo Drift,Action
The Fast and the Furious: Tokyo Drift,Crime
The Fast and the Furious: Tokyo Drift,Thriller
Arthur Christmas,Adventure
Arthur Christmas,Animation
Arthur Christmas,Comedy
Arthur Christmas,Family
Arthur Christmas,Fantasy
Meet Joe Black,Drama
Meet Joe Black,Fantasy
Meet Joe Black,Romance
Collateral Damage,Action
Collateral Damage,Drama
Collateral Damage,Thriller
All That Jazz,Comedy
All That Jazz,Drama
All That Jazz,Music
All That Jazz,Musical
Mirror Mirror,Adventure
Mirror Mirror,Comedy
Mirror Mirror,Drama
Mirror Mirror,Family
Mirror Mirror,Fantasy
Scott Pilgrim vs. the World,Action
Scott Pilgrim vs. the World,Comedy
Scott Pilgrim vs. the World,Fantasy
Scott Pilgrim vs. the World,Romance
The Core,Action
The Core,Adventure
The Core,Sci-Fi
The Core,Thriller
Nutty Professor II: The Klumps,Comedy
Nutty Professor II: The Klumps,Romance
Nutty Professor II: The Klumps,Sci-Fi
Scooby-Doo,Adventure
Scooby-Doo,Comedy
Scooby-Doo,Mystery
Dredd,Action
Dredd,Sci-Fi
Click,Comedy
Click,Drama
Click,Fantasy
Click,Romance
Creepshow,Comedy
Creepshow,Fantasy
Creepshow,Horror
Cats & Dogs: The Revenge of Kitty Galore,Action
Cats & Dogs: The Revenge of Kitty Galore,Comedy
Cats & Dogs: The Revenge of Kitty Galore,Family
Cats & Dogs: The Revenge of Kitty Galore,Fantasy
Jumper,Action
Jumper,Adventure
Jumper,Sci-Fi
Jumper,Thriller
Hellboy II: The Golden Army,Action
Hellboy II: The Golden Army,Adventure
Hellboy II: The Golden Army,Fantasy
Hellboy II: The Golden Army,Horror
Hellboy II: The Golden Army,Sci-Fi
Zodiac,Crime
Zodiac,Drama
Zodiac,History
Zodiac,Mystery
Zodiac,Thriller
The 6th Day,Action
The 6th Day,Mystery
The 6th Day,Sci-Fi
The 6th Day,Thriller
Bruce Almighty,Comedy
Bruce Almighty,Drama
The Expendables,Action
The Expendables,Adventure
The Expendables,Thriller
Mission: Impossible,Action
Mission: Impossible,Adventure
Mission: Impossible,Thriller
The Hunger Games,Adventure
The Hunger Games,Drama
The Hunger Games,Sci-Fi
The Hunger Games,Thriller
The Hangover Part II,Comedy
Batman Returns,Action
Over the Hedge,Adventure
Over the Hedge,Animation
Over the Hedge,Comedy
Over the Hedge,Family
Lilo & Stitch,Adventure
Lilo & Stitch,Animation
Lilo & Stitch,Comedy
Lilo & Stitch,Drama
Lilo & Stitch,Family
Lilo & Stitch,Fantasy
Lilo & Stitch,Sci-Fi
Charlotte's Web,Comedy
Charlotte's Web,Family
Charlotte's Web,Fantasy
Deep Impact,Action
Deep Impact,Drama
Deep Impact,Romance
Deep Impact,Sci-Fi
Deep Impact,Thriller
RED 2,Action
RED 2,Comedy
RED 2,Crime
RED 2,Thriller
The Longest Yard,Comedy
The Longest Yard,Crime
The Longest Yard,Sport
Alvin and the Chipmunks: Chipwrecked,Adventure
Alvin and the Chipmunks: Chipwrecked,Animation
Alvin and the Chipmunks: Chipwrecked,Comedy
Alvin and the Chipmunks: Chipwrecked,Family
Alvin and the Chipmunks: Chipwrecked,Fantasy
Alvin and the Chipmunks: Chipwrecked,Music
Grown Ups 2,Comedy
Get Smart,Action
Get Smart,Adventure
Get Smart,Comedy
Something's Gotta Give,Comedy
Something's Gotta Give,Drama
Something's Gotta Give,Romance
Shutter Island,Mystery
Shutter Island,Thriller
Four Christmases,Comedy
Four Christmases,Drama
Four Christmases,Romance
Robots,Adventure
Robots,Animation
Robots,Comedy
Robots,Family
Robots,Sci-Fi
Face/Off,Action
Face/Off,Crime
Face/Off,Sci-Fi
Face/Off,Thriller
Bedtime Stories,Comedy
Bedtime Stories,Family
Bedtime Stories,Fantasy
Bedtime Stories,Romance
Road to Perdition,Crime
Road to Perdition,Drama
Road to Perdition,Thriller
Just Go with It,Comedy
Just Go with It,Romance
Con Air,Action
Con Air,Crime
Con Air,Thriller
Eagle Eye,Action
Eagle Eye,Mystery
Eagle Eye,Thriller
Cold Mountain,Adventure
Cold Mountain,Drama
Cold Mountain,History
Cold Mountain,Romance
Cold Mountain,War
The Book of Eli,Action
The Book of Eli,Adventure
The Book of Eli,Drama
The Book of Eli,Thriller
Flubber,Comedy
Flubber,Family
Flubber,Sci-Fi
The Haunting,Fantasy
The Haunting,Horror
The Haunting,Mystery
The Haunting,Thriller
Space Jam,Adventure
Space Jam,Animation
Space Jam,Comedy
Space Jam,Family
Space Jam,Fantasy
Space Jam,Sci-Fi
Space Jam,Sport
The Pink Panther,Adventure
The Pink Panther,Comedy
The Pink Panther,Crime
The Pink Panther,Family
The Pink Panther,Mystery
The Day the Earth Stood Still,Drama
The Day the Earth Stood Still,Sci-Fi
The Day the Earth Stood Still,Thriller
Conspiracy Theory,Action
Conspiracy Theory,Crime
Conspiracy Theory,Mystery
Conspiracy Theory,Romance
Conspiracy Theory,Thriller
Fury,Action
Fury,Drama
Fury,War
Six Days Seven Nights,Action
Six Days Seven Nights,Adventure
Six Days Seven Nights,Comedy
Six Days Seven Nights,Romance
Yogi Bear,Adventure
Yogi Bear,Animation
Yogi Bear,Comedy
Yogi Bear,Family
Spirit: Stallion of the Cimarron,Adventure
Spirit: Stallion of the Cimarron,Animation
Spirit: Stallion of the Cimarron,Family
Spirit: Stallion of the Cimarron,Western
Zookeeper,Comedy
Zookeeper,Family
Zookeeper,Romance
Lost in Space,Action
Lost in Space,Adventure
Lost in Space,Family
Lost in Space,Sci-Fi
Lost in Space,Thriller
The Manchurian Candidate,Drama
The Manchurian Candidate,Mystery
The Manchurian Candidate,Sci-Fi
The Manchurian Candidate,Thriller
Déjà Vu,Drama
Déjà Vu,Romance
Hotel Transylvania 2,Animation
Hotel Transylvania 2,Comedy
Hotel Transylvania 2,Family
Hotel Transylvania 2,Fantasy
Fantasia 2000,Animation
