movie_title,title_year,language,country,duration,content_rating,movie_imdb_link,director_name,imdb_score,num_voted_users,gross
Lottery Ticket,2010,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1,Erik White,4.9,7991,24708699.0
ATL,2006,English,USA,105.0,PG-13,http://www.imdb.com/title/tt0466856/?ref_=fn_tt_tt_1,Chris Robinson,6.0,8522,21160089.0
Pitch Perfect,2012,English,USA,112.0,PG-13,http://www.imdb.com/title/tt1981677/?ref_=fn_tt_tt_1,Jason Moore,7.2,213898,64998368.0
Summer Catch,2001,English,USA,108.0,PG-13,http://www.imdb.com/title/tt0234829/?ref_=fn_tt_tt_1,Michael Tollin,4.9,12993,19693891.0
A Simple Plan,1998,English,UK,121.0,R,http://www.imdb.com/title/tt0120324/?ref_=fn_tt_tt_1,Sam Raimi,7.5,50656,16311763.0
They,2002,English,USA,89.0,PG-13,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,Robert Harmon,4.8,10885,12693621.0
Larry the Cable Guy: Health Inspector,2006,English,USA,89.0,PG-13,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,Trent Cooper,3.1,9104,15655665.0
The Adventures of Elmo in Grouchland,1999,English,USA,73.0,G,http://www.imdb.com/title/tt0159421/?ref_=fn_tt_tt_1,Gary Halvorson,5.8,2045,11634458.0
Brooklyn's Finest,2009,English,USA,132.0,R,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,Antoine Fuqua,6.7,52852,27154426.0
55 Days at Peking,1963,English,USA,154.0,Unrated,http://www.imdb.com/title/tt0056800/?ref_=fn_tt_tt_1,Nicholas Ray,6.8,4550,
Evil Dead,2013,English,USA,96.0,R,http://www.imdb.com/title/tt1288558/?ref_=fn_tt_tt_1,Fede Alvarez,6.5,125016,54239856.0
My Life in Ruins,2009,English,USA,98.0,PG-13,http://www.imdb.com/title/tt0865559/?ref_=fn_tt_tt_1,Donald Petrie,5.9,15033,8662318.0
American Dreamz,2006,English,USA,107.0,PG-13,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,Paul Weitz,5.5,22639,7156725.0
Superman IV: The Quest for Peace,1987,English,UK,134.0,PG,http://www.imdb.com/title/tt0094074/?ref_=fn_tt_tt_1,Sidney J. Furie,3.6,33570,15681020.0
How She Move,2007,English,Canada,94.0,PG-13,http://www.imdb.com/title/tt0770810/?ref_=fn_tt_tt_1,Ian Iqbal Rashid,3.3,4600,7070459.0
Running Scared,2006,English,Germany,122.0,R,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,Wayne Kramer,7.4,88590,6855137.0
Bobby Jones: Stroke of Genius,2004,English,USA,128.0,PG,http://www.imdb.com/title/tt0375104/?ref_=fn_tt_tt_1,Rowdy Herrington,6.7,3222,2694071.0
Shanghai Surprise,1986,English,UK,97.0,PG-13,http://www.imdb.com/title/tt0091934/?ref_=fn_tt_tt_1,Jim Goddard,3.0,4081,2315683.0
The Illusionist,2006,English,USA,110.0,PG-13,http://www.imdb.com/title/tt0443543/?ref_=fn_tt_tt_1,Neil Burger,7.6,295375,39825798.0
Roar,1981,English,USA,102.0,PG,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,Noel Marshall,6.4,1275,2000000.0
Veronica Guerin,2003,English,Ireland,98.0,R,http://www.imdb.com/title/tt0312549/?ref_=fn_tt_tt_1,Joel Schumacher,6.9,16234,1569918.0
Escobar: Paradise Lost,2014,English,France,120.0,R,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,Andrea Di Stefano,6.6,13762,106869.0
Southland Tales,2006,English,France,160.0,R,http://www.imdb.com/title/tt0405336/?ref_=fn_tt_tt_1,Richard Kelly,5.5,32671,273420.0
Dragon Hunters,2008,French,France,80.0,PG,http://www.imdb.com/title/tt0944834/?ref_=fn_tt_tt_1,Guillaume Ivernel,6.6,10706,
Damnation Alley,1977,English,USA,91.0,PG,http://www.imdb.com/title/tt0075909/?ref_=fn_tt_tt_1,Jack Smight,5.2,3701,
The Apparition,2012,English,USA,83.0,PG-13,http://www.imdb.com/title/tt1433822/?ref_=fn_tt_tt_1,Todd Lincoln,4.1,16268,4930798.0
My Girl,1991,English,USA,102.0,PG-13,http://www.imdb.com/title/tt0102492/?ref_=fn_tt_tt_1,Howard Zieff,6.8,55895,59847242.0
Fur: An Imaginary Portrait of Diane Arbus,2006,English,USA,122.0,R,http://www.imdb.com/title/tt0422295/?ref_=fn_tt_tt_1,Steven Shainberg,6.5,13239,220914.0
Wall Street,1987,English,USA,126.0,R,http://www.imdb.com/title/tt0094291/?ref_=fn_tt_tt_1,Oliver Stone,7.4,119150,43848100.0
Sense and Sensibility,1995,English,USA,136.0,PG,http://www.imdb.com/title/tt0114388/?ref_=fn_tt_tt_1,Ang Lee,7.7,78392,42700000.0
Becoming Jane,2007,English,UK,120.0,PG,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,Julian Jarrold,7.1,46204,18663911.0
Sydney White,2007,English,USA,108.0,PG-13,http://www.imdb.com/title/tt0815244/?ref_=fn_tt_tt_1,Joe Nussbaum,6.3,37700,11702090.0
House of Sand and Fog,2003,English,USA,126.0,R,http://www.imdb.com/title/tt0315983/?ref_=fn_tt_tt_1,Vadim Perelman,7.6,56665,13005485.0
Dead Poets Society,1989,English,USA,128.0,PG,http://www.imdb.com/title/tt0097165/?ref_=fn_tt_tt_1,Peter Weir,8.0,277451,95860116.0
Dumb & Dumber,1994,English,USA,113.0,PG-13,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,Peter Farrelly,7.3,288451,127175354.0
When Harry Met Sally...,1989,English,USA,89.0,R,http://www.imdb.com/title/tt0098635/?ref_=fn_tt_tt_1,Rob Reiner,7.6,149108,92823600.0
The Verdict,1982,English,USA,129.0,R,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,Sidney Lumet,7.8,26310,54000000.0
Road Trip,2000,English,USA,94.0,R,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,Todd Phillips,6.5,132963,68525609.0
Varsity Blues,1999,English,USA,106.0,R,http://www.imdb.com/title/tt0139699/?ref_=fn_tt_tt_1,Brian Robbins,6.4,35312,52885587.0
The Artist,2011,English,France,100.0,PG-13,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,Michel Hazanavicius,8.0,190030,44667095.0
The Unborn,2009,English,USA,89.0,PG-13,http://www.imdb.com/title/tt1139668/?ref_=fn_tt_tt_1,David S. Goyer,4.8,42182,42638165.0
Moonrise Kingdom,2012,English,USA,94.0,PG-13,http://www.imdb.com/title/tt1748122/?ref_=fn_tt_tt_1,Wes Anderson,7.8,237848,45507053.0
The Texas Chainsaw Massacre: The Beginning,2006,English,USA,83.0,R,http://www.imdb.com/title/tt0420294/?ref_=fn_tt_tt_1,Jonathan Liebesman,5.9,56269,39511038.0
The Young Messiah,2016,English,USA,111.0,PG-13,http://www.imdb.com/title/tt1002563/?ref_=fn_tt_tt_1,Cyrus Nowrasteh,5.4,1449,6462576.0
The Master of Disguise,2002,English,USA,80.0,PG,http://www.imdb.com/title/tt0295427/?ref_=fn_tt_tt_1,Perry Andelin Blake,3.3,18254,40363530.0
Pan's Labyrinth,2006,Spanish,Spain,112.0,R,http://www.imdb.com/title/tt0457430/?ref_=fn_tt_tt_1,Guillermo del Toro,8.2,467234,37623143.0
See Spot Run,2001,English,USA,94.0,PG,http://www.imdb.com/title/tt0250720/?ref_=fn_tt_tt_1,John Whitesell,5.4,7392,33357476.0
Baby Boy,2001,English,USA,130.0,R,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,John Singleton,6.4,9566,28734552.0
The Roommate,2011,English,USA,91.0,PG-13,http://www.imdb.com/title/tt1265990/?ref_=fn_tt_tt_1,Christian E. Christiansen,4.8,29147,37300107.0
Joe Dirt,2001,English,USA,91.0,PG-13,http://www.imdb.com/title/tt0245686/?ref_=fn_tt_tt_1,Dennie Gordon,5.9,41664,27087695.0
Double Impact,1991,English,USA,110.0,R,http://www.imdb.com/title/tt0101764/?ref_=fn_tt_tt_1,Sheldon Lettich,5.5,28736,30102717.0
Hot Fuzz,2007,English,UK,121.0,R,http://www.imdb.com/title/tt0425112/?ref_=fn_tt_tt_1,Edgar Wright,7.9,352695,23618786.0
The Women,2008,English,USA,114.0,PG-13,http://www.imdb.com/title/tt0430770/?ref_=fn_tt_tt_1,Diane English,4.9,16582,26896744.0
Vicky Cristina Barcelona,2008,English,Spain,96.0,PG-13,http://www.imdb.com/title/tt0497465/?ref_=fn_tt_tt_1,Woody Allen,7.2,198111,23213577.0
Boys and Girls,2000,English,USA,94.0,PG-13,http://www.imdb.com/title/tt0204175/?ref_=fn_tt_tt_1,Robert Iscove,5.3,13661,20627372.0
White Oleander,2002,English,USA,109.0,PG-13,http://www.imdb.com/title/tt0283139/?ref_=fn_tt_tt_1,Peter Kosminsky,7.2,25549,16346122.0
Jennifer's Body,2009,English,USA,107.0,R,http://www.imdb.com/title/tt1131734/?ref_=fn_tt_tt_1,Karyn Kusama,5.1,92712,16204793.0
Drowning Mona,2000,English,USA,96.0,PG-13,http://www.imdb.com/title/tt0186045/?ref_=fn_tt_tt_1,Nick Gomez,5.6,11768,15427192.0
Radio Days,1987,English,USA,88.0,PG,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,Woody Allen,7.6,24256,14792779.0
Remember Me,2010,English,USA,113.0,PG-13,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,Allen Coulter,7.2,113963,19057024.0
How to Deal,2003,English,USA,101.0,PG-13,http://www.imdb.com/title/tt0319524/?ref_=fn_tt_tt_1,Clare Kilner,5.7,8215,14108518.0
My Stepmother Is an Alien,1988,English,USA,105.0,PG-13,http://www.imdb.com/title/tt0095687/?ref_=fn_tt_tt_1,Richard Benjamin,5.2,21079,13854000.0
Philadelphia,1993,English,USA,125.0,PG-13,http://www.imdb.com/title/tt0107818/?ref_=fn_tt_tt_1,Jonathan Demme,7.7,178731,77324422.0
The Thirteenth Floor,1999,English,Germany,100.0,R,http://www.imdb.com/title/tt0139809/?ref_=fn_tt_tt_1,Josef Rusnak,7.0,51996,15500000.0
The Cookout,2004,English,USA,97.0,PG-13,http://www.imdb.com/title/tt0380277/?ref_=fn_tt_tt_1,Lance Rivera,3.6,2385,11540112.0
Meteor,1979,English,USA,108.0,PG,http://www.imdb.com/title/tt0079550/?ref_=fn_tt_tt_1,Ronald Neame,4.9,5237,
Duets,2000,English,USA,112.0,R,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,Bruce Paltrow,6.0,8217,4734235.0
Hollywood Ending,2002,English,USA,112.0,PG-13,http://www.imdb.com/title/tt0278823/?ref_=fn_tt_tt_1,Woody Allen,6.6,21613,4839383.0
Detroit Rock City,1999,English,USA,95.0,R,http://www.imdb.com/title/tt0165710/?ref_=fn_tt_tt_1,Adam Rifkin,6.8,30682,4193025.0
Highlander,1986,English,UK,110.0,R,http://www.imdb.com/title/tt0091203/?ref_=fn_tt_tt_1,Russell Mulcahy,7.2,98629,5900000.0
Things We Lost in the Fire,2007,English,USA,118.0,R,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,Susanne Bier,7.2,24104,2849142.0
Steel,1997,English,USA,97.0,PG-13,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,Kenneth Johnson,2.8,8687,1686429.0
The Immigrant,2013,English,USA,120.0,R,http://www.imdb.com/title/tt1951181/?ref_=fn_tt_tt_1,James Gray,6.6,20616,1984743.0
The White Countess,2005,English,UK,135.0,PG-13,http://www.imdb.com/title/tt0384686/?ref_=fn_tt_tt_1,James Ivory,6.7,5321,1666262.0
Trance,2013,English,UK,101.0,R,http://www.imdb.com/title/tt1924429/?ref_=fn_tt_tt_1,Danny Boyle,7.0,92640,2319187.0
Soul Plane,2004,English,USA,92.0,R,http://www.imdb.com/title/tt0367085/?ref_=fn_tt_tt_1,Jessy Terrero,4.4,18271,13922211.0
Good,2008,English,UK,92.0,R,http://www.imdb.com/title/tt0436364/?ref_=fn_tt_tt_1,Vicente Amorim,6.2,5664,23091.0
Enter the Void,2009,English,France,161.0,Not Rated,http://www.imdb.com/title/tt1191111/?ref_=fn_tt_tt_1,Gaspar Noé,7.3,45449,336467.0
Vamps,2012,English,USA,92.0,PG-13,http://www.imdb.com/title/tt1545106/?ref_=fn_tt_tt_1,Amy Heckerling,5.1,7444,2964.0
Hachi: A Dog's Tale,2009,English,USA,93.0,G,http://www.imdb.com/title/tt1028532/?ref_=fn_tt_tt_1,Lasse Hallström,8.1,155249,
Zulu,2013,English,France,110.0,R,http://www.imdb.com/title/tt2249221/?ref_=fn_tt_tt_1,Jérôme Salle,6.7,12817,
The Homesman,2014,English,USA,122.0,R,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,Tommy Lee Jones,6.6,21370,2428883.0
Juwanna Mann,2002,English,USA,91.0,PG-13,http://www.imdb.com/title/tt0247444/?ref_=fn_tt_tt_1,Jesse Vaughan,4.5,5312,13571817.0
Ararat,2002,English,Canada,115.0,R,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,Atom Egoyan,6.6,8624,1554566.0
Madison,2001,English,USA,94.0,PG,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,William Bindley,6.5,1033,508867.0
Slow Burn,2005,English,USA,93.0,R,http://www.imdb.com/title/tt0376196/?ref_=fn_tt_tt_1,Wayne Beach,5.9,3299,1181197.0
Wasabi,2001,French,France,94.0,R,http://www.imdb.com/title/tt0281364/?ref_=fn_tt_tt_1,Gérard Krawczyk,6.6,29392,81525.0
Slither,2006,English,Canada,95.0,R,http://www.imdb.com/title/tt0439815/?ref_=fn_tt_tt_1,James Gunn,6.5,61912,7774730.0
Beverly Hills Cop,1984,English,USA,105.0,R,http://www.imdb.com/title/tt0086960/?ref_=fn_tt_tt_1,Martin Brest,7.3,126464,234760500.0
Home Alone,1990,English,USA,103.0,PG,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,Chris Columbus,7.5,311075,285761243.0
3 Men and a Baby,1987,English,USA,102.0,PG,http://www.imdb.com/title/tt0094137/?ref_=fn_tt_tt_1,Leonard Nimoy,5.9,36918,167780960.0
Tootsie,1982,English,USA,116.0,PG,http://www.imdb.com/title/tt0084805/?ref_=fn_tt_tt_1,Sydney Pollack,7.4,77366,177200000.0
Top Gun,1986,English,USA,110.0,PG,http://www.imdb.com/title/tt0092099/?ref_=fn_tt_tt_1,Tony Scott,6.9,219171,176781728.0
"Crouching Tiger, Hidden Dragon",2000,Mandarin,Taiwan,120.0,PG-13,http://www.imdb.com/title/tt0190332/?ref_=fn_tt_tt_1,Ang Lee,7.9,217740,128067808.0
American Beauty,1999,English,USA,122.0,R,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,Sam Mendes,8.4,822500,130058047.0
The King's Speech,2010,English,UK,118.0,R,http://www.imdb.com/title/tt1504320/?ref_=fn_tt_tt_1,Tom Hooper,8.0,503631,138795342.0
Twins,1988,English,USA,107.0,PG,http://www.imdb.com/title/tt0096320/?ref_=fn_tt_tt_1,Ivan Reitman,6.0,87538,111936400.0
The Yellow Handkerchief,2008,English,USA,102.0,PG-13,http://www.imdb.com/title/tt0954990/?ref_=fn_tt_tt_1,Udayan Prasad,6.8,6723,317040.0
The Color Purple,1985,English,USA,154.0,PG-13,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,Steven Spielberg,7.8,60988,94175854.0
Tidal Wave,2009,Korean,South Korea,103.0,R,http://www.imdb.com/title/tt1153040/?ref_=fn_tt_tt_1,JK Youn,5.7,2659,
The Imitation Game,2014,English,UK,114.0,PG-13,http://www.imdb.com/title/tt2084970/?ref_=fn_tt_tt_1,Morten Tyldum,8.1,467613,91121452.0
Private Benjamin,1980,English,USA,109.0,R,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,Howard Zieff,6.1,18140,69800000.0
Coal Miner's Daughter,1980,English,USA,124.0,PG,http://www.imdb.com/title/tt0080549/?ref_=fn_tt_tt_1,Michael Apted,7.5,12974,79900000.0
Diary of a Wimpy Kid,2010,English,USA,94.0,PG,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,Thor Freudenthal,6.2,32002,64001297.0
Mama,2013,English,Canada,100.0,PG-13,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,Andrés Muschietti,6.2,134869,71588220.0
National Lampoon's Vacation,1983,English,USA,98.0,R,http://www.imdb.com/title/tt0085995/?ref_=fn_tt_tt_1,Harold Ramis,7.4,71183,61400000.0
Bad Grandpa,2013,English,USA,102.0,R,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,Jeff Tremaine,6.6,77724,101978840.0
The Queen,2006,English,UK,94.0,PG-13,http://www.imdb.com/title/tt0436697/?ref_=fn_tt_tt_1,Stephen Frears,7.3,85333,56437947.0
Beetlejuice,1988,English,USA,92.0,PG,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,Tim Burton,7.5,189413,73326666.0
Why Did I Get Married?,2007,English,USA,113.0,PG-13,http://www.imdb.com/title/tt0906108/?ref_=fn_tt_tt_1,Tyler Perry,5.6,9811,55184721.0
Little Women,1994,English,USA,115.0,PG,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,Gillian Armstrong,7.3,36624,50003300.0
The Woman in Black,2012,English,UK,95.0,PG-13,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,James Watkins,6.4,139749,54322273.0
When a Stranger Calls,2006,English,USA,87.0,PG-13,http://www.imdb.com/title/tt0455857/?ref_=fn_tt_tt_1,Simon West,5.0,34711,47860214.0
Big Fat Liar,2002,English,USA,88.0,PG,http://www.imdb.com/title/tt0265298/?ref_=fn_tt_tt_1,Shawn Levy,5.4,29008,47811275.0
The Deer Hunter,1978,English,UK,183.0,R,http://www.imdb.com/title/tt0077416/?ref_=fn_tt_tt_1,Michael Cimino,8.2,232577,
Wag the Dog,1997,English,USA,97.0,R,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,Barry Levinson,7.1,67604,43022524.0
The Lizzie McGuire Movie,2003,English,USA,94.0,PG,http://www.imdb.com/title/tt0306841/?ref_=fn_tt_tt_1,Jim Fall,5.3,27580,42672630.0
Snitch,2013,English,USA,112.0,PG-13,http://www.imdb.com/title/tt0882977/?ref_=fn_tt_tt_1,Ric Roman Waugh,6.5,64747,42919096.0
Krampus,2015,English,USA,98.0,PG-13,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,Michael Dougherty,6.2,29867,42592530.0
The Faculty,1998,English,USA,104.0,R,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1,Robert Rodriguez,6.4,92074,40064955.0
What's Love Got to Do with It,1993,English,USA,118.0,R,http://www.imdb.com/title/tt0108551/?ref_=fn_tt_tt_1,Brian Gibson,7.2,13442,39100956.0
Cop Land,1997,English,USA,120.0,R,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1,James Mangold,6.9,69576,44886089.0
Not Another Teen Movie,2001,English,USA,99.0,R,http://www.imdb.com/title/tt0277371/?ref_=fn_tt_tt_1,Joel Gallen,5.7,80305,37882551.0
End of Watch,2012,English,USA,109.0,R,http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1,David Ayer,7.7,181025,40983001.0
The Skulls,2000,English,USA,106.0,PG-13,http://www.imdb.com/title/tt0192614/?ref_=fn_tt_tt_1,Rob Cohen,5.6,26846,35007180.0
The Theory of Everything,2014,English,UK,123.0,PG-13,http://www.imdb.com/title/tt2980516/?ref_=fn_tt_tt_1,James Marsh,7.7,265507,35887263.0
Malibu's Most Wanted,2003,English,USA,86.0,PG-13,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,John Whitesell,5.1,15939,34308901.0
Where the Heart Is,2000,English,USA,120.0,PG-13,http://www.imdb.com/title/tt0198021/?ref_=fn_tt_tt_1,Matt Williams,6.8,27044,33771174.0
Lawrence of Arabia,1962,English,UK,227.0,PG,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,David Lean,8.4,192775,6000000.0
Halloween II,2009,English,USA,119.0,R,http://www.imdb.com/title/tt1311067/?ref_=fn_tt_tt_1,Rob Zombie,4.9,36372,33386128.0
Wild,2014,English,USA,115.0,R,http://www.imdb.com/title/tt2305051/?ref_=fn_tt_tt_1,Jean-Marc Vallée,7.1,86664,37877959.0
The Last House on the Left,2009,English,USA,114.0,R,http://www.imdb.com/title/tt0844708/?ref_=fn_tt_tt_1,Dennis Iliadis,6.6,67822,32721635.0
The Wedding Date,2005,English,USA,90.0,PG-13,http://www.imdb.com/title/tt0372532/?ref_=fn_tt_tt_1,Clare Kilner,6.1,38248,31585300.0
Halloween: Resurrection,2002,English,USA,94.0,R,http://www.imdb.com/title/tt0220506/?ref_=fn_tt_tt_1,Rick Rosenthal,4.1,26905,30259652.0
The Princess Bride,1987,English,USA,98.0,PG,http://www.imdb.com/title/tt0093779/?ref_=fn_tt_tt_1,Rob Reiner,8.1,294163,30857814.0
The Great Debaters,2007,English,USA,126.0,PG-13,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,Denzel Washington,7.6,47626,30226144.0
Drive,2011,English,USA,100.0,R,http://www.imdb.com/title/tt0780504/?ref_=fn_tt_tt_1,Nicolas Winding Refn,7.8,431578,35054909.0
Confessions of a Teenage Drama Queen,2004,English,Germany,89.0,PG,http://www.imdb.com/title/tt0361467/?ref_=fn_tt_tt_1,Sara Sugarman,4.6,23408,29302097.0
The Object of My Affection,1998,English,USA,111.0,R,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1,Nicholas Hytner,6.0,15582,29106737.0
28 Weeks Later,2007,English,UK,100.0,R,http://www.imdb.com/title/tt0463854/?ref_=fn_tt_tt_1,Juan Carlos Fresnadillo,7.0,212167,28637507.0
When the Game Stands Tall,2014,English,USA,115.0,PG,http://www.imdb.com/title/tt2247476/?ref_=fn_tt_tt_1,Thomas Carter,6.7,12596,30127963.0
Because of Winn-Dixie,2005,English,USA,106.0,PG,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,Wayne Wang,6.4,8427,32645546.0
Love & Basketball,2000,English,USA,124.0,PG-13,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1,Gina Prince-Bythewood,7.2,14322,27441122.0
Grosse Pointe Blank,1997,English,USA,107.0,R,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1,George Armitage,7.4,73347,28014536.0
All About Steve,2009,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0881891/?ref_=fn_tt_tt_1,Phil Traill,4.8,33088,33860010.0
Book of Shadows: Blair Witch 2,2000,English,USA,90.0,R,http://www.imdb.com/title/tt0229260/?ref_=fn_tt_tt_1,Joe Berlinger,4.0,28964,26421314.0
The Craft,1996,English,USA,101.0,R,http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1,Andrew Fleming,6.2,57140,24881000.0
Match Point,2005,English,UK,119.0,R,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,Woody Allen,7.7,166269,23089926.0
Ramona and Beezus,2010,English,USA,103.0,G,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,Elizabeth Allen Rosenbaum,6.7,13874,26161406.0
The Remains of the Day,1993,English,UK,134.0,PG,http://www.imdb.com/title/tt0107943/?ref_=fn_tt_tt_1,James Ivory,7.9,45703,22954968.0
Boogie Nights,1997,English,USA,155.0,R,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1,Paul Thomas Anderson,7.9,189032,26384919.0
Nowhere to Run,1993,English,USA,94.0,R,http://www.imdb.com/title/tt0107711/?ref_=fn_tt_tt_1,Robert Harmon,5.5,17074,22189039.0
Flicka,2006,English,USA,95.0,PG,http://www.imdb.com/title/tt0434215/?ref_=fn_tt_tt_1,Michael Mayer,6.2,6095,20998709.0
The Hills Have Eyes II,2007,English,USA,89.0,R,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1,Martin Weisz,5.1,49721,20801344.0
Urban Legends: Final Cut,2000,English,USA,97.0,R,http://www.imdb.com/title/tt0192731/?ref_=fn_tt_tt_1,John Ottman,4.1,13048,21468807.0
Tuck Everlasting,2002,English,USA,90.0,PG,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,Jay Russell,6.7,17983,19158074.0
The Marine,2006,English,USA,92.0,PG-13,http://www.imdb.com/title/tt0419946/?ref_=fn_tt_tt_1,John Bonito,4.7,27486,18843314.0
Keanu,2016,English,USA,100.0,R,http://www.imdb.com/title/tt4139124/?ref_=fn_tt_tt_1,Peter Atencio,6.4,15385,20566327.0
Country Strong,2010,English,Official site,117.0,PG-13,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,Shana Feste,6.3,14814,20218921.0
Disturbing Behavior,1998,English,Australia,84.0,R,http://www.imdb.com/title/tt0134619/?ref_=fn_tt_tt_1,David Nutter,5.5,17328,17411331.0
The Place Beyond the Pines,2012,English,USA,140.0,R,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,Derek Cianfrance,7.3,187170,21383298.0
The November Man,2014,English,USA,108.0,R,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,Roger Donaldson,6.3,50056,24984868.0
Eye of the Beholder,1999,English,Canada,109.0,R,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,Stephan Elliott,4.9,13320,16459004.0
The Hurt Locker,2008,English,USA,131.0,R,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,Kathryn Bigelow,7.6,332065,15700000.0
Firestarter,1984,English,USA,114.0,R,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,Mark L. Lester,6.0,22797,15100000.0
Killing Them Softly,2012,English,USA,97.0,R,http://www.imdb.com/title/tt1764234/?ref_=fn_tt_tt_1,Andrew Dominik,6.2,111625,14938570.0
A Most Wanted Man,2014,English,UK,122.0,R,http://www.imdb.com/title/tt1972571/?ref_=fn_tt_tt_1,Anton Corbijn,6.8,57210,17237244.0
Freddy Got Fingered,2001,English,USA,87.0,R,http://www.imdb.com/title/tt0240515/?ref_=fn_tt_tt_1,Tom Green,4.5,39788,14249005.0
The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,English,USA,85.0,G,http://www.imdb.com/title/tt0475998/?ref_=fn_tt_tt_1,Mike Nawrocki,5.7,2037,12701880.0
